,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed
4833,2012-06-30 05:00:00,3,0,0,1,26.24,28.79,89,11.0014
4834,2012-06-30 06:00:00,3,0,0,1,26.24,28.79,89,11.0014
4835,2012-06-30 07:00:00,3,0,0,1,26.24,28.79,89,11.0014
4836,2012-06-30 08:00:00,3,0,0,1,26.24,28.79,89,11.0014
4837,2012-06-30 09:00:00,3,0,0,1,26.24,28.79,89,11.0014
4838,2012-06-30 10:00:00,3,0,0,1,36.08,38.635,30,16.9979
4839,2012-06-30 11:00:00,3,0,0,1,36.08,38.635,30,16.9979
4840,2012-06-30 12:00:00,3,0,0,1,36.08,38.635,30,16.9979
4841,2012-06-30 13:00:00,3,0,0,1,36.08,38.635,30,16.9979
4842,2012-06-30 14:00:00,3,0,0,1,36.08,38.635,30,16.9979
4843,2012-06-30 15:00:00,3,0,0,1,36.08,38.635,30,16.9979
4844,2012-06-30 16:00:00,3,0,0,1,36.9,39.395,29,11.0014
4845,2012-06-30 17:00:00,3,0,0,1,36.08,38.635,32,8.9981
4846,2012-06-30 18:00:00,3,0,0,1,36.08,39.395,35,0.0
4847,2012-06-30 19:00:00,3,0,0,1,34.44,37.88,44,16.9979
4848,2012-06-30 20:00:00,3,0,0,1,33.62,38.635,52,11.0014
4849,2012-06-30 21:00:00,3,0,0,1,33.62,38.635,52,11.0014
4850,2012-06-30 22:00:00,3,0,0,1,31.98,37.12,62,11.0014
4851,2012-06-30 23:00:00,3,0,0,1,31.98,37.12,62,6.0032
4852,2012-07-20 00:00:00,3,0,1,3,27.06,29.545,89,6.0032
4853,2012-07-20 01:00:00,3,0,1,1,27.06,29.545,89,8.9981
4854,2012-07-20 02:00:00,3,0,1,2,27.06,29.545,89,6.0032
4855,2012-07-20 03:00:00,3,0,1,2,27.06,29.545,89,7.0015
4856,2012-07-20 04:00:00,3,0,1,2,27.06,29.545,89,11.0014
4857,2012-07-20 05:00:00,3,0,1,2,27.06,29.545,89,8.9981
4858,2012-07-20 06:00:00,3,0,1,2,27.06,29.545,89,11.0014
4859,2012-07-20 07:00:00,3,0,1,2,27.06,29.545,89,12.998
4860,2012-07-20 08:00:00,3,0,1,2,27.88,31.82,83,11.0014
4861,2012-07-20 09:00:00,3,0,1,2,28.7,33.335,79,8.9981
4862,2012-07-20 10:00:00,3,0,1,2,28.7,33.335,79,11.0014
4863,2012-07-20 11:00:00,3,0,1,3,29.52,34.85,74,12.998
4864,2012-07-20 12:00:00,3,0,1,3,27.88,31.82,83,11.0014
4865,2012-07-20 13:00:00,3,0,1,3,27.88,31.82,83,7.0015
4866,2012-07-20 14:00:00,3,0,1,3,28.7,33.335,84,11.0014
4867,2012-07-20 15:00:00,3,0,1,2,28.7,33.335,84,19.9995
4868,2012-07-20 16:00:00,3,0,1,2,27.88,31.82,83,22.0028
4869,2012-07-20 17:00:00,3,0,1,2,27.06,29.545,89,27.9993
4870,2012-07-20 18:00:00,3,0,1,2,27.06,30.305,78,22.0028
4871,2012-07-20 19:00:00,3,0,1,2,26.24,28.79,83,19.0012
4872,2012-07-20 20:00:00,3,0,1,3,26.24,28.79,83,26.0027
4873,2012-07-20 21:00:00,3,0,1,3,25.42,28.79,83,22.0028
4874,2012-07-20 22:00:00,3,0,1,2,25.42,28.79,83,12.998
4875,2012-07-20 23:00:00,3,0,1,2,25.42,28.79,83,19.0012
4876,2012-07-21 00:00:00,3,0,0,3,25.42,28.79,83,19.0012
4877,2012-07-21 01:00:00,3,0,0,2,25.42,28.79,83,16.9979
4878,2012-07-21 02:00:00,3,0,0,3,24.6,27.275,88,19.0012
4879,2012-07-21 03:00:00,3,0,0,3,24.6,27.275,88,16.9979
4880,2012-07-21 04:00:00,3,0,0,3,23.78,27.275,88,19.0012
4881,2012-07-21 05:00:00,3,0,0,3,23.78,27.275,88,16.9979
4882,2012-07-21 06:00:00,3,0,0,3,23.78,27.275,88,16.9979
4883,2012-07-21 07:00:00,3,0,0,2,23.78,27.275,88,16.9979
4884,2012-07-21 08:00:00,3,0,0,2,23.78,27.275,83,16.9979
4885,2012-07-21 09:00:00,3,0,0,2,23.78,27.275,83,12.998
4886,2012-07-21 10:00:00,3,0,0,3,23.78,27.275,88,16.9979
4887,2012-07-21 11:00:00,3,0,0,2,24.6,28.03,83,16.9979
4888,2012-07-21 12:00:00,3,0,0,3,24.6,28.03,83,15.0013
4889,2012-07-21 13:00:00,3,0,0,3,24.6,28.03,83,11.0014
4890,2012-07-21 14:00:00,3,0,0,2,24.6,27.275,88,16.9979
4891,2012-07-21 15:00:00,3,0,0,3,24.6,27.275,88,16.9979
4892,2012-07-21 16:00:00,3,0,0,3,24.6,27.275,88,12.998
4893,2012-07-21 17:00:00,3,0,0,3,24.6,27.275,88,11.0014
4894,2012-07-21 18:00:00,3,0,0,2,24.6,27.275,88,12.998
4895,2012-07-21 19:00:00,3,0,0,2,24.6,27.275,88,11.0014
4896,2012-07-21 20:00:00,3,0,0,3,24.6,27.275,88,11.0014
4897,2012-07-21 21:00:00,3,0,0,2,24.6,27.275,88,11.0014
4898,2012-07-21 22:00:00,3,0,0,2,24.6,27.275,88,7.0015
4899,2012-07-21 23:00:00,3,0,0,2,24.6,27.275,88,0.0
4900,2012-07-22 00:00:00,3,0,0,2,24.6,27.275,88,7.0015
4901,2012-07-22 01:00:00,3,0,0,2,24.6,27.275,88,11.0014
4902,2012-07-22 02:00:00,3,0,0,2,24.6,27.275,88,7.0015
4903,2012-07-22 03:00:00,3,0,0,2,24.6,27.275,88,7.0015
4904,2012-07-22 04:00:00,3,0,0,1,24.6,27.275,88,0.0
4905,2012-07-22 05:00:00,3,0,0,1,24.6,27.275,88,0.0
4906,2012-07-22 06:00:00,3,0,0,2,25.42,28.79,83,6.0032
4907,2012-07-22 07:00:00,3,0,0,2,25.42,28.79,83,0.0
4908,2012-07-22 08:00:00,3,0,0,2,26.24,29.545,78,0.0
4909,2012-07-22 09:00:00,3,0,0,2,27.06,31.06,69,0.0
4910,2012-07-22 10:00:00,3,0,0,2,27.06,31.06,74,0.0
4911,2012-07-22 11:00:00,3,0,0,2,27.06,31.06,74,0.0
4912,2012-07-22 12:00:00,3,0,0,2,28.7,32.575,70,7.0015
4913,2012-07-22 13:00:00,3,0,0,2,28.7,32.575,65,6.0032
4914,2012-07-22 14:00:00,3,0,0,1,29.52,34.09,66,7.0015
4915,2012-07-22 15:00:00,3,0,0,1,29.52,34.09,66,7.0015
4916,2012-07-22 16:00:00,3,0,0,1,30.34,34.85,66,7.0015
4917,2012-07-22 17:00:00,3,0,0,1,30.34,34.85,66,15.0013
4918,2012-07-22 18:00:00,3,0,0,1,30.34,34.85,66,11.0014
4919,2012-07-22 19:00:00,3,0,0,1,29.52,34.09,70,11.0014
4920,2012-07-22 20:00:00,3,0,0,1,28.7,33.335,74,11.0014
4921,2012-07-22 21:00:00,3,0,0,1,28.7,33.335,79,7.0015
4922,2012-07-22 22:00:00,3,0,0,1,28.7,33.335,74,12.998
4923,2012-07-22 23:00:00,3,0,0,1,27.88,31.82,79,11.0014
4924,2012-07-23 00:00:00,3,0,1,1,27.06,29.545,89,6.0032
4925,2012-07-23 01:00:00,3,0,1,1,27.06,29.545,89,12.998
4926,2012-07-23 02:00:00,3,0,1,2,27.06,29.545,94,6.0032
4927,2012-07-23 03:00:00,3,0,1,2,27.06,29.545,94,6.0032
4928,2012-07-23 04:00:00,3,0,1,2,27.06,29.545,94,8.9981
4929,2012-07-23 05:00:00,3,0,1,2,27.06,29.545,94,8.9981
4930,2012-07-23 06:00:00,3,0,1,2,27.88,31.82,89,6.0032
4931,2012-07-23 07:00:00,3,0,1,1,28.7,33.335,84,8.9981
4932,2012-07-23 08:00:00,3,0,1,1,29.52,34.85,79,7.0015
4933,2012-07-23 09:00:00,3,0,1,2,30.34,35.605,74,8.9981
4934,2012-07-23 10:00:00,3,0,1,2,31.98,37.12,62,0.0
4935,2012-07-23 11:00:00,3,0,1,2,32.8,37.12,52,11.0014
4936,2012-07-23 12:00:00,3,0,1,2,32.8,37.12,52,11.0014
4937,2012-07-23 13:00:00,3,0,1,2,32.8,37.12,52,7.0015
4938,2012-07-23 14:00:00,3,0,1,2,31.98,37.12,59,11.0014
4939,2012-07-23 15:00:00,3,0,1,1,32.8,37.88,55,12.998
4940,2012-07-23 16:00:00,3,0,1,1,33.62,38.635,52,8.9981
4941,2012-07-23 17:00:00,3,0,1,1,33.62,38.635,52,8.9981
4942,2012-07-23 18:00:00,3,0,1,1,33.62,37.88,46,7.0015
4943,2012-07-23 19:00:00,3,0,1,1,32.8,37.12,52,16.9979
4944,2012-07-23 20:00:00,3,0,1,1,31.16,35.605,62,11.0014
4945,2012-07-23 21:00:00,3,0,1,1,31.16,35.605,62,12.998
4946,2012-07-23 22:00:00,3,0,1,1,30.34,34.09,62,12.998
4947,2012-07-23 23:00:00,3,0,1,1,29.52,34.09,66,11.0014
4948,2012-07-24 00:00:00,3,0,1,1,28.7,33.335,74,8.9981
4949,2012-07-24 01:00:00,3,0,1,1,27.88,31.82,79,11.0014
4950,2012-07-24 02:00:00,3,0,1,1,27.06,30.305,83,11.0014
4951,2012-07-24 03:00:00,3,0,1,1,27.06,30.305,83,11.0014
4952,2012-07-24 04:00:00,3,0,1,1,27.06,30.305,83,6.0032
4953,2012-07-24 05:00:00,3,0,1,1,27.06,30.305,83,7.0015
4954,2012-07-24 06:00:00,3,0,1,1,27.06,30.305,83,8.9981
4955,2012-07-24 07:00:00,3,0,1,1,28.7,33.335,74,11.0014
4956,2012-07-24 08:00:00,3,0,1,1,30.34,34.85,70,12.998
4957,2012-07-24 09:00:00,3,0,1,1,34.44,40.15,53,0.0
4958,2012-07-24 10:00:00,3,0,1,1,33.62,39.395,56,19.9995
4959,2012-07-24 11:00:00,3,0,1,2,34.44,40.15,53,22.0028
4960,2012-07-24 12:00:00,3,0,1,2,33.62,39.395,56,15.0013
4961,2012-07-24 13:00:00,3,0,1,2,34.44,40.15,53,19.9995
4962,2012-07-24 14:00:00,3,0,1,2,34.44,40.15,53,15.0013
4963,2012-07-24 15:00:00,3,0,1,1,33.62,38.635,49,19.9995
4964,2012-07-24 16:00:00,3,0,1,1,32.8,37.88,55,19.9995
4965,2012-07-24 17:00:00,3,0,1,1,32.8,37.12,52,22.0028
4966,2012-07-24 18:00:00,3,0,1,1,31.16,35.605,62,22.0028
4967,2012-07-24 19:00:00,3,0,1,1,31.16,35.605,62,11.0014
4968,2012-07-24 20:00:00,3,0,1,1,30.34,34.85,66,11.0014
4969,2012-07-24 21:00:00,3,0,1,1,30.34,34.85,66,15.0013
4970,2012-07-24 22:00:00,3,0,1,1,30.34,34.85,66,16.9979
4971,2012-07-24 23:00:00,3,0,1,1,30.34,34.09,58,22.0028
4972,2012-07-25 00:00:00,3,0,1,1,29.52,33.335,58,19.9995
4973,2012-07-25 01:00:00,3,0,1,1,28.7,32.575,58,12.998
4974,2012-07-25 02:00:00,3,0,1,1,27.88,31.82,61,15.0013
4975,2012-07-25 03:00:00,3,0,1,1,27.06,31.06,65,15.0013
4976,2012-07-25 04:00:00,3,0,1,1,26.24,30.305,65,15.0013
4977,2012-07-25 05:00:00,3,0,1,1,26.24,30.305,65,11.0014
4978,2012-07-25 06:00:00,3,0,1,1,26.24,30.305,65,12.998
4979,2012-07-25 07:00:00,3,0,1,1,27.06,31.06,50,22.0028
4980,2012-07-25 08:00:00,3,0,1,1,28.7,31.82,42,16.9979
4981,2012-07-25 09:00:00,3,0,1,1,29.52,32.575,37,19.9995
4982,2012-07-25 10:00:00,3,0,1,1,30.34,32.575,37,0.0
4983,2012-07-25 11:00:00,3,0,1,1,31.16,33.335,33,0.0
4984,2012-07-25 12:00:00,3,0,1,1,31.16,33.335,33,0.0
4985,2012-07-25 13:00:00,3,0,1,1,31.98,34.09,31,11.0014
4986,2012-07-25 14:00:00,3,0,1,1,32.8,34.85,29,8.9981
4987,2012-07-25 15:00:00,3,0,1,1,31.98,34.09,31,6.0032
4988,2012-07-25 16:00:00,3,0,1,1,32.8,34.85,29,11.0014
4989,2012-07-25 17:00:00,3,0,1,1,32.8,34.85,31,0.0
4990,2012-07-25 18:00:00,3,0,1,1,32.8,34.85,27,8.9981
4991,2012-07-25 19:00:00,3,0,1,1,31.16,33.335,33,8.9981
4992,2012-07-25 20:00:00,3,0,1,1,30.34,32.575,40,11.0014
4993,2012-07-25 21:00:00,3,0,1,1,29.52,32.575,45,8.9981
4994,2012-07-25 22:00:00,3,0,1,1,28.7,32.575,58,8.9981
4995,2012-07-25 23:00:00,3,0,1,1,27.88,31.82,57,19.9995
4996,2012-07-26 00:00:00,3,0,1,1,27.06,31.06,65,12.998
4997,2012-07-26 01:00:00,3,0,1,1,27.06,31.06,65,15.0013
4998,2012-07-26 02:00:00,3,0,1,1,27.06,31.06,69,16.9979
4999,2012-07-26 03:00:00,3,0,1,1,27.06,31.06,69,15.0013
5000,2012-07-26 04:00:00,3,0,1,1,27.06,31.06,74,12.998
5001,2012-07-26 05:00:00,3,0,1,1,27.06,31.06,74,12.998
5002,2012-07-26 06:00:00,3,0,1,1,27.06,30.305,78,16.9979
5003,2012-07-26 07:00:00,3,0,1,1,28.7,33.335,74,16.9979
5004,2012-07-26 08:00:00,3,0,1,2,28.7,33.335,74,16.9979
5005,2012-07-26 09:00:00,3,0,1,2,29.52,34.09,70,8.9981
5006,2012-07-26 10:00:00,3,0,1,1,30.34,34.85,70,15.0013
5007,2012-07-26 11:00:00,3,0,1,1,32.8,40.15,66,15.0013
5008,2012-07-26 12:00:00,3,0,1,1,34.44,40.91,56,16.9979
5009,2012-07-26 13:00:00,3,0,1,1,35.26,41.665,53,19.9995
5010,2012-07-26 14:00:00,3,0,1,1,36.9,43.94,47,16.9979
5011,2012-07-26 15:00:00,3,0,1,1,37.72,44.695,42,19.9995
5012,2012-07-26 16:00:00,3,0,1,1,38.54,43.94,38,26.0027
5013,2012-07-26 17:00:00,3,0,1,1,36.9,43.18,45,27.9993
5014,2012-07-26 18:00:00,3,0,1,1,37.72,43.94,40,23.9994
5015,2012-07-26 19:00:00,3,0,1,1,36.9,43.18,45,22.0028
5016,2012-07-26 20:00:00,3,0,1,1,35.26,40.91,50,16.9979
5017,2012-07-26 21:00:00,3,0,1,1,32.8,37.12,49,40.9973
5018,2012-07-26 22:00:00,3,0,1,1,32.8,37.12,49,40.9973
5019,2012-07-26 23:00:00,3,0,1,1,29.52,34.09,70,8.9981
5020,2012-07-27 00:00:00,3,0,1,1,29.52,34.09,70,0.0
5021,2012-07-27 01:00:00,3,0,1,1,29.52,34.09,70,7.0015
5022,2012-07-27 02:00:00,3,0,1,1,28.7,33.335,79,8.9981
5023,2012-07-27 03:00:00,3,0,1,1,28.7,33.335,74,11.0014
5024,2012-07-27 04:00:00,3,0,1,1,28.7,33.335,79,0.0
5025,2012-07-27 05:00:00,3,0,1,1,28.7,33.335,84,0.0
5026,2012-07-27 06:00:00,3,0,1,1,28.7,33.335,79,0.0
5027,2012-07-27 07:00:00,3,0,1,1,29.52,34.09,70,12.998
5028,2012-07-27 08:00:00,3,0,1,1,31.16,36.365,66,6.0032
5029,2012-07-27 09:00:00,3,0,1,1,33.62,38.635,49,19.0012
5030,2012-07-27 10:00:00,3,0,1,1,34.44,38.635,47,0.0
5031,2012-07-27 11:00:00,3,0,1,1,34.44,38.635,47,22.0028
5032,2012-07-27 12:00:00,3,0,1,1,34.44,39.395,49,23.9994
5033,2012-07-27 13:00:00,3,0,1,1,34.44,38.635,47,19.0012
5034,2012-07-27 14:00:00,3,0,1,1,35.26,40.15,47,19.9995
5035,2012-07-27 15:00:00,3,0,1,1,35.26,39.395,41,15.0013
5036,2012-07-27 16:00:00,3,0,1,1,34.44,38.635,47,15.0013
5037,2012-07-27 17:00:00,3,0,1,1,35.26,39.395,41,19.0012
5038,2012-07-27 18:00:00,3,0,1,1,33.62,37.88,46,11.0014
5039,2012-07-27 19:00:00,3,0,1,1,33.62,38.635,52,12.998
5040,2012-07-27 20:00:00,3,0,1,1,31.98,37.12,59,7.0015
5041,2012-07-27 21:00:00,3,0,1,1,31.98,37.12,59,7.0015
5042,2012-07-27 22:00:00,3,0,1,1,31.98,37.12,59,8.9981
5043,2012-07-27 23:00:00,3,0,1,1,31.16,36.365,66,0.0
5044,2012-07-28 00:00:00,3,0,0,1,30.34,34.09,62,8.9981
5045,2012-07-28 01:00:00,3,0,0,1,29.52,34.09,70,6.0032
5046,2012-07-28 02:00:00,3,0,0,1,29.52,34.09,70,0.0
5047,2012-07-28 03:00:00,3,0,0,1,29.52,34.09,70,0.0
5048,2012-07-28 04:00:00,3,0,0,1,28.7,33.335,79,12.998
5049,2012-07-28 05:00:00,3,0,0,1,27.88,31.82,79,11.0014
5050,2012-07-28 06:00:00,3,0,0,1,28.7,32.575,70,7.0015
5051,2012-07-28 07:00:00,3,0,0,1,29.52,34.09,70,8.9981
5052,2012-07-28 08:00:00,3,0,0,1,30.34,34.85,66,11.0014
5053,2012-07-28 09:00:00,3,0,0,1,31.98,37.12,59,7.0015
5054,2012-07-28 10:00:00,3,0,0,1,33.62,38.635,52,15.0013
5055,2012-07-28 11:00:00,3,0,0,1,34.44,37.12,39,15.0013
5056,2012-07-28 12:00:00,3,0,0,1,34.44,37.88,41,15.0013
5057,2012-07-28 13:00:00,3,0,0,1,35.26,39.395,41,19.0012
5058,2012-07-28 14:00:00,3,0,0,1,35.26,38.635,39,16.9979
5059,2012-07-28 15:00:00,3,0,0,1,36.08,38.635,32,19.0012
5060,2012-07-28 16:00:00,3,0,0,1,35.26,38.635,39,15.0013
5061,2012-07-28 17:00:00,3,0,0,1,33.62,37.88,46,12.998
5062,2012-07-28 18:00:00,3,0,0,1,33.62,37.12,43,19.0012
5063,2012-07-28 19:00:00,3,0,0,1,27.88,31.82,83,0.0
5064,2012-07-28 20:00:00,3,0,0,1,27.06,30.305,83,15.0013
5065,2012-07-28 21:00:00,3,0,0,1,27.06,30.305,78,6.0032
5066,2012-07-28 22:00:00,3,0,0,1,27.06,30.305,78,6.0032
5067,2012-07-28 23:00:00,3,0,0,1,27.06,30.305,83,6.0032
5068,2012-07-29 00:00:00,3,0,0,1,27.06,29.545,89,8.9981
5069,2012-07-29 01:00:00,3,0,0,1,27.06,30.305,83,7.0015
5070,2012-07-29 02:00:00,3,0,0,1,27.06,31.06,74,8.9981
5071,2012-07-29 03:00:00,3,0,0,1,27.06,31.06,69,15.0013
5072,2012-07-29 04:00:00,3,0,0,1,26.24,30.305,69,12.998
5073,2012-07-29 05:00:00,3,0,0,1,25.42,29.545,78,12.998
5074,2012-07-29 06:00:00,3,0,0,1,26.24,30.305,73,11.0014
5075,2012-07-29 07:00:00,3,0,0,1,27.06,31.06,69,16.9979
5076,2012-07-29 08:00:00,3,0,0,1,28.7,32.575,65,15.0013
5077,2012-07-29 09:00:00,3,0,0,1,29.52,34.09,62,16.9979
5078,2012-07-29 10:00:00,3,0,0,1,30.34,34.09,62,0.0
5079,2012-07-29 11:00:00,3,0,0,1,31.16,34.85,55,15.0013
5080,2012-07-29 12:00:00,3,0,0,1,31.16,34.85,55,22.0028
5081,2012-07-29 13:00:00,3,0,0,1,32.8,37.12,49,15.0013
5082,2012-07-29 14:00:00,3,0,0,1,32.8,36.365,46,12.998
5083,2012-07-29 15:00:00,3,0,0,1,32.8,36.365,43,8.9981
5084,2012-07-29 16:00:00,3,0,0,1,32.8,36.365,43,8.9981
5085,2012-07-29 17:00:00,3,0,0,1,33.62,37.12,41,11.0014
5086,2012-07-29 18:00:00,3,0,0,1,32.8,35.605,41,19.9995
5087,2012-07-29 19:00:00,3,0,0,1,31.16,34.85,55,11.0014
5088,2012-07-29 20:00:00,3,0,0,1,30.34,34.85,66,7.0015
5089,2012-07-29 21:00:00,3,0,0,1,29.52,34.09,70,8.9981
5090,2012-07-29 22:00:00,3,0,0,1,28.7,32.575,70,7.0015
5091,2012-07-29 23:00:00,3,0,0,1,28.7,32.575,70,0.0
5092,2012-07-30 00:00:00,3,0,1,1,28.7,33.335,74,6.0032
5093,2012-07-30 01:00:00,3,0,1,1,28.7,33.335,74,0.0
5094,2012-07-30 02:00:00,3,0,1,1,27.88,31.82,74,0.0
5095,2012-07-30 03:00:00,3,0,1,1,27.06,30.305,83,0.0
5096,2012-07-30 04:00:00,3,0,1,1,27.06,30.305,83,0.0
5097,2012-07-30 05:00:00,3,0,1,1,27.06,30.305,83,7.0015
5098,2012-07-30 06:00:00,3,0,1,1,27.06,30.305,83,11.0014
5099,2012-07-30 07:00:00,3,0,1,1,28.7,33.335,79,6.0032
5100,2012-07-30 08:00:00,3,0,1,2,29.52,34.85,74,7.0015
5101,2012-07-30 09:00:00,3,0,1,2,30.34,34.85,70,0.0
5102,2012-07-30 10:00:00,3,0,1,2,30.34,34.85,66,15.0013
5103,2012-07-30 11:00:00,3,0,1,2,31.98,36.365,55,8.9981
5104,2012-07-30 12:00:00,3,0,1,2,31.16,35.605,58,7.0015
5105,2012-07-30 13:00:00,3,0,1,1,32.8,37.12,49,11.0014
5106,2012-07-30 14:00:00,3,0,1,1,32.8,37.12,49,15.0013
5107,2012-07-30 15:00:00,3,0,1,1,32.8,37.12,49,16.9979
5108,2012-07-30 16:00:00,3,0,1,1,32.8,37.12,49,19.0012
5109,2012-07-30 17:00:00,3,0,1,1,31.16,34.85,55,22.0028
5110,2012-07-30 18:00:00,3,0,1,1,31.16,35.605,58,27.9993
5111,2012-07-30 19:00:00,3,0,1,1,33.62,38.635,52,11.0014
5112,2012-07-30 20:00:00,3,0,1,1,29.52,34.09,70,15.0013
5113,2012-07-30 21:00:00,3,0,1,1,29.52,34.09,70,12.998
5114,2012-07-30 22:00:00,3,0,1,2,28.7,33.335,74,15.0013
5115,2012-07-30 23:00:00,3,0,1,1,28.7,33.335,74,12.998
5116,2012-07-31 00:00:00,3,0,1,1,27.88,31.82,79,8.9981
5117,2012-07-31 01:00:00,3,0,1,1,27.06,30.305,83,8.9981
5118,2012-07-31 02:00:00,3,0,1,1,27.06,30.305,83,8.9981
5119,2012-07-31 03:00:00,3,0,1,1,27.06,30.305,83,6.0032
5120,2012-07-31 04:00:00,3,0,1,1,27.06,30.305,83,6.0032
5121,2012-07-31 05:00:00,3,0,1,1,27.06,30.305,83,11.0014
5122,2012-07-31 06:00:00,3,0,1,1,26.24,28.79,89,11.0014
5123,2012-07-31 07:00:00,3,0,1,1,27.88,31.82,83,15.0013
5124,2012-07-31 08:00:00,3,0,1,1,28.7,33.335,79,8.9981
5125,2012-07-31 09:00:00,3,0,1,1,29.52,34.09,70,7.0015
5126,2012-07-31 10:00:00,3,0,1,1,29.52,34.09,66,0.0
5127,2012-07-31 11:00:00,3,0,1,1,31.16,35.605,58,0.0
5128,2012-07-31 12:00:00,3,0,1,1,32.8,36.365,46,0.0
5129,2012-07-31 13:00:00,3,0,1,1,32.8,37.88,55,19.0012
5130,2012-07-31 14:00:00,3,0,1,1,32.8,37.88,55,19.0012
5131,2012-07-31 15:00:00,3,0,1,1,31.16,35.605,62,8.9981
5132,2012-07-31 16:00:00,3,0,1,1,31.16,35.605,58,15.0013
5133,2012-07-31 17:00:00,3,0,1,1,31.98,35.605,52,15.0013
5134,2012-07-31 18:00:00,3,0,1,1,31.16,34.85,55,19.0012
5135,2012-07-31 19:00:00,3,0,1,3,30.34,34.09,62,23.9994
5136,2012-07-31 20:00:00,3,0,1,3,28.7,32.575,70,12.998
5137,2012-07-31 21:00:00,3,0,1,1,27.88,31.82,79,12.998
5138,2012-07-31 22:00:00,3,0,1,1,27.88,31.82,74,16.9979
5139,2012-07-31 23:00:00,3,0,1,2,27.06,30.305,83,11.0014
5140,2012-08-20 00:00:00,3,0,1,2,24.6,28.03,83,7.0015
5141,2012-08-20 01:00:00,3,0,1,1,24.6,28.03,83,11.0014
5142,2012-08-20 02:00:00,3,0,1,1,24.6,28.03,83,11.0014
5143,2012-08-20 03:00:00,3,0,1,1,24.6,27.275,88,7.0015
5144,2012-08-20 04:00:00,3,0,1,2,24.6,28.03,83,6.0032
5145,2012-08-20 05:00:00,3,0,1,2,24.6,28.03,83,0.0
5146,2012-08-20 06:00:00,3,0,1,2,24.6,28.79,78,8.9981
5147,2012-08-20 07:00:00,3,0,1,2,25.42,29.545,78,8.9981
5148,2012-08-20 08:00:00,3,0,1,2,25.42,29.545,73,7.0015
5149,2012-08-20 09:00:00,3,0,1,2,26.24,30.305,69,0.0
5150,2012-08-20 10:00:00,3,0,1,2,26.24,30.305,69,6.0032
5151,2012-08-20 11:00:00,3,0,1,1,27.06,31.06,65,7.0015
5152,2012-08-20 12:00:00,3,0,1,2,27.06,31.06,61,7.0015
5153,2012-08-20 13:00:00,3,0,1,1,28.7,32.575,58,8.9981
5154,2012-08-20 14:00:00,3,0,1,1,29.52,33.335,54,11.0014
5155,2012-08-20 15:00:00,3,0,1,1,29.52,33.335,54,16.9979
5156,2012-08-20 16:00:00,3,0,1,1,29.52,33.335,54,16.9979
5157,2012-08-20 17:00:00,3,0,1,1,28.7,32.575,58,19.0012
5158,2012-08-20 18:00:00,3,0,1,2,25.42,29.545,78,16.9979
5159,2012-08-20 19:00:00,3,0,1,2,25.42,29.545,78,12.998
5160,2012-08-20 20:00:00,3,0,1,2,25.42,28.79,83,19.0012
5161,2012-08-20 21:00:00,3,0,1,1,24.6,28.03,83,0.0
5162,2012-08-20 22:00:00,3,0,1,2,24.6,28.03,83,0.0
5163,2012-08-20 23:00:00,3,0,1,2,24.6,28.03,83,0.0
5164,2012-08-21 00:00:00,3,0,1,2,24.6,28.03,83,6.0032
5165,2012-08-21 01:00:00,3,0,1,2,24.6,28.03,83,8.9981
5166,2012-08-21 02:00:00,3,0,1,2,23.78,27.275,88,19.0012
5167,2012-08-21 03:00:00,3,0,1,1,22.96,26.515,88,0.0
5168,2012-08-21 04:00:00,3,0,1,1,22.96,26.515,88,0.0
5169,2012-08-21 05:00:00,3,0,1,1,22.96,26.515,83,6.0032
5170,2012-08-21 06:00:00,3,0,1,1,22.96,26.515,83,7.0015
5171,2012-08-21 07:00:00,3,0,1,1,24.6,28.79,78,7.0015
5172,2012-08-21 08:00:00,3,0,1,1,24.6,28.79,78,8.9981
5173,2012-08-21 09:00:00,3,0,1,1,26.24,30.305,69,0.0
5174,2012-08-21 10:00:00,3,0,1,1,27.06,31.06,61,7.0015
5175,2012-08-21 11:00:00,3,0,1,1,28.7,32.575,54,0.0
5176,2012-08-21 12:00:00,3,0,1,1,29.52,32.575,45,0.0
5177,2012-08-21 13:00:00,3,0,1,1,30.34,32.575,40,0.0
5178,2012-08-21 14:00:00,3,0,1,1,31.16,33.335,37,6.0032
5179,2012-08-21 15:00:00,3,0,1,1,31.16,33.335,37,0.0
5180,2012-08-21 16:00:00,3,0,1,1,31.16,33.335,37,0.0
5181,2012-08-21 17:00:00,3,0,1,1,30.34,33.335,51,19.0012
5182,2012-08-21 18:00:00,3,0,1,1,29.52,33.335,54,15.0013
5183,2012-08-21 19:00:00,3,0,1,3,25.42,29.545,73,7.0015
5184,2012-08-21 20:00:00,3,0,1,1,26.24,30.305,73,0.0
5185,2012-08-21 21:00:00,3,0,1,1,26.24,30.305,73,0.0
5186,2012-08-21 22:00:00,3,0,1,1,26.24,29.545,78,0.0
5187,2012-08-21 23:00:00,3,0,1,1,25.42,28.79,83,0.0
5188,2012-08-22 00:00:00,3,0,1,1,25.42,28.79,83,7.0015
5189,2012-08-22 01:00:00,3,0,1,1,25.42,29.545,78,0.0
5190,2012-08-22 02:00:00,3,0,1,1,25.42,29.545,78,0.0
5191,2012-08-22 03:00:00,3,0,1,1,25.42,29.545,78,0.0
5192,2012-08-22 04:00:00,3,0,1,1,23.78,27.275,83,7.0015
